country,date,week_number,month,year,cases,deaths,recovered,virus_type
Spain,2020-02-17,8,2,2020,0.0,0.0,0.0,Coronavirus
Spain,2020-02-18,8,2,2020,0.0,0.0,0.0,Coronavirus
Spain,2020-02-19,8,2,2020,0.0,0.0,0.0,Coronavirus
Spain,2020-02-20,8,2,2020,0.0,0.0,0.0,Coronavirus
Spain,2020-02-21,8,2,2020,0.0,0.0,0.0,Coronavirus
Spain,2020-02-22,8,2,2020,0.0,0.0,0.0,Coronavirus
Spain,2020-02-23,8,2,2020,0.0,0.0,0.0,Coronavirus
Spain,2020-02-24,9,2,2020,0.0,0.0,0.0,Coronavirus
Spain,2020-02-25,9,2,2020,4.0,0.0,0.0,Coronavirus
Spain,2020-02-26,9,2,2020,7.0,0.0,0.0,Coronavirus
Spain,2020-02-27,9,2,2020,2.0,0.0,0.0,Coronavirus
Spain,2020-02-28,9,2,2020,17.0,0.0,0.0,Coronavirus
Spain,2020-02-29,9,2,2020,13.0,0.0,0.0,Coronavirus
Spain,2020-03-01,9,3,2020,39.0,0.0,0.0,Coronavirus
Spain,2020-03-02,10,3,2020,36.0,0.0,0.0,Coronavirus
Spain,2020-03-03,10,3,2020,45.0,1.0,0.0,Coronavirus
Sri Lanka,2020-01-27,5,1,2020,1.0,0.0,0.0,Coronavirus
Sri Lanka,2020-01-28,5,1,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-01-29,5,1,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-01-30,5,1,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-01-31,5,1,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-01,5,2,2020,0.0,0.0,1.0,Coronavirus
Sri Lanka,2020-02-02,5,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-03,6,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-04,6,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-05,6,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-06,6,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-07,6,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-08,6,2,2020,0.0,0.0,1.0,Coronavirus
Sri Lanka,2020-02-09,6,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-10,7,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-11,7,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-12,7,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-13,7,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-14,7,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-15,7,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-16,7,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-17,8,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-18,8,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-19,8,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-20,8,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-21,8,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-22,8,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-23,8,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-24,9,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-25,9,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-26,9,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-27,9,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-28,9,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-02-29,9,2,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-03-01,9,3,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-03-02,10,3,2020,0.0,0.0,0.0,Coronavirus
Sri Lanka,2020-03-03,10,3,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-01-31,5,1,2020,1.0,0.0,0.0,Coronavirus
Sweden,2020-02-01,5,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-02,5,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-03,6,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-04,6,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-05,6,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-06,6,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-07,6,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-08,6,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-09,6,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-10,7,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-11,7,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-12,7,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-13,7,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-14,7,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-15,7,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-16,7,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-17,8,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-18,8,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-19,8,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-20,8,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-21,8,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-22,8,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-23,8,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-24,9,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-25,9,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-26,9,2,2020,1.0,0.0,0.0,Coronavirus
Sweden,2020-02-27,9,2,2020,5.0,0.0,0.0,Coronavirus
Sweden,2020-02-28,9,2,2020,0.0,0.0,0.0,Coronavirus
Sweden,2020-02-29,9,2,2020,5.0,0.0,0.0,Coronavirus
Sweden,2020-03-01,9,3,2020,2.0,0.0,0.0,Coronavirus
Sweden,2020-03-02,10,3,2020,1.0,0.0,0.0,Coronavirus
Sweden,2020-03-03,10,3,2020,6.0,0.0,0.0,Coronavirus
Switzerland,2020-02-25,9,2,2020,1.0,0.0,0.0,Coronavirus
Switzerland,2020-02-26,9,2,2020,0.0,0.0,0.0,Coronavirus
Switzerland,2020-02-27,9,2,2020,7.0,0.0,0.0,Coronavirus
Switzerland,2020-02-28,9,2,2020,0.0,0.0,0.0,Coronavirus
Switzerland,2020-02-29,9,2,2020,10.0,0.0,0.0,Coronavirus
Switzerland,2020-03-01,9,3,2020,9.0,0.0,0.0,Coronavirus
Switzerland,2020-03-02,10,3,2020,15.0,0.0,0.0,Coronavirus
Switzerland,2020-03-03,10,3,2020,14.0,0.0,2.0,Coronavirus
Taiwan,2020-01-23,4,1,2020,1.0,0.0,0.0,Coronavirus
Taiwan,2020-01-24,4,1,2020,2.0,0.0,0.0,Coronavirus
Taiwan,2020-01-25,4,1,2020,0.0,0.0,0.0,Coronavirus
Taiwan,2020-01-26,4,1,2020,1.0,0.0,0.0,Coronavirus
Taiwan,2020-01-27,5,1,2020,1.0,0.0,0.0,Coronavirus
Taiwan,2020-01-28,5,1,2020,3.0,0.0,0.0,Coronavirus
Taiwan,2020-01-29,5,1,2020,0.0,0.0,0.0,Coronavirus
Taiwan,2020-01-30,5,1,2020,1.0,0.0,0.0,Coronavirus
Taiwan,2020-01-31,5,1,2020,1.0,0.0,0.0,Coronavirus
Taiwan,2020-02-01,5,2,2020,0.0,0.0,0.0,Coronavirus
Taiwan,2020-02-02,5,2,2020,0.0,0.0,0.0,Coronavirus
Taiwan,2020-02-03,6,2,2020,0.0,0.0,0.0,Coronavirus
Taiwan,2020-02-04,6,2,2020,1.0,0.0,0.0,Coronavirus
Taiwan,2020-02-05,6,2,2020,0.0,0.0,0.0,Coronavirus
Taiwan,2020-02-06,6,2,2020,5.0,0.0,1.0,Coronavirus
Taiwan,2020-02-07,6,2,2020,0.0,0.0,0.0,Coronavirus
Taiwan,2020-02-08,6,2,2020,1.0,0.0,0.0,Coronavirus
Taiwan,2020-02-09,6,2,2020,1.0,0.0,0.0,Coronavirus
Taiwan,2020-02-10,7,2,2020,0.0,0.0,0.0,Coronavirus
Taiwan,2020-02-11,7,2,2020,0.0,0.0,0.0,Coronavirus
Taiwan,2020-02-12,7,2,2020,0.0,0.0,0.0,Coronavirus
Taiwan,2020-02-13,7,2,2020,0.0,0.0,0.0,Coronavirus
Taiwan,2020-02-14,7,2,2020,0.0,0.0,1.0,Coronavirus
Taiwan,2020-02-15,7,2,2020,0.0,0.0,0.0,Coronavirus
Taiwan,2020-02-16,7,2,2020,2.0,1.0,0.0,Coronavirus
Taiwan,2020-02-17,8,2,2020,2.0,0.0,0.0,Coronavirus
Taiwan,2020-02-18,8,2,2020,0.0,0.0,0.0,Coronavirus
Taiwan,2020-02-19,8,2,2020,1.0,0.0,0.0,Coronavirus
Taiwan,2020-02-20,8,2,2020,1.0,0.0,0.0,Coronavirus
Taiwan,2020-02-21,8,2,2020,2.0,0.0,0.0,Coronavirus
Taiwan,2020-02-22,8,2,2020,0.0,0.0,0.0,Coronavirus
Taiwan,2020-02-23,8,2,2020,2.0,0.0,0.0,Coronavirus
Taiwan,2020-02-24,9,2,2020,2.0,0.0,3.0,Coronavirus
Taiwan,2020-02-25,9,2,2020,1.0,0.0,0.0,Coronavirus
Taiwan,2020-02-26,9,2,2020,1.0,0.0,0.0,Coronavirus
Taiwan,2020-02-27,9,2,2020,0.0,0.0,0.0,Coronavirus
Taiwan,2020-02-28,9,2,2020,2.0,0.0,1.0,Coronavirus
Taiwan,2020-02-29,9,2,2020,5.0,0.0,3.0,Coronavirus
Taiwan,2020-03-01,9,3,2020,1.0,0.0,0.0,Coronavirus
Taiwan,2020-03-02,10,3,2020,1.0,0.0,3.0,Coronavirus
Taiwan,2020-03-03,10,3,2020,1.0,0.0,0.0,Coronavirus
Thailand,2020-01-22,4,1,2020,2.0,0.0,0.0,Coronavirus
Thailand,2020-01-23,4,1,2020,1.0,0.0,0.0,Coronavirus
Thailand,2020-01-24,4,1,2020,1.0,0.0,0.0,Coronavirus
Thailand,2020-01-25,4,1,2020,2.0,0.0,0.0,Coronavirus
Thailand,2020-01-26,4,1,2020,1.0,0.0,2.0,Coronavirus
Thailand,2020-01-27,5,1,2020,0.0,0.0,0.0,Coronavirus
Thailand,2020-01-28,5,1,2020,6.0,0.0,3.0,Coronavirus
Thailand,2020-01-29,5,1,2020,0.0,0.0,0.0,Coronavirus
Thailand,2020-01-30,5,1,2020,0.0,0.0,0.0,Coronavirus
Thailand,2020-01-31,5,1,2020,5.0,0.0,0.0,Coronavirus
Thailand,2020-02-01,5,2,2020,0.0,0.0,2.0,Coronavirus
Thailand,2020-02-02,5,2,2020,0.0,0.0,0.0,Coronavirus
Thailand,2020-02-03,6,2,2020,0.0,0.0,0.0,Coronavirus
Thailand,2020-02-04,6,2,2020,6.0,0.0,0.0,Coronavirus
Thailand,2020-02-05,6,2,2020,0.0,0.0,0.0,Coronavirus
Thailand,2020-02-06,6,2,2020,0.0,0.0,0.0,Coronavirus
Thailand,2020-02-07,6,2,2020,0.0,0.0,0.0,Coronavirus
Thailand,2020-02-08,6,2,2020,7.0,0.0,5.0,Coronavirus
Thailand,2020-02-09,6,2,2020,0.0,0.0,0.0,Coronavirus
Thailand,2020-02-10,7,2,2020,0.0,0.0,0.0,Coronavirus
Thailand,2020-02-11,7,2,2020,1.0,0.0,0.0,Coronavirus
Thailand,2020-02-12,7,2,2020,0.0,0.0,0.0,Coronavirus
Thailand,2020-02-13,7,2,2020,0.0,0.0,2.0,Coronavirus
Thailand,2020-02-14,7,2,2020,0.0,0.0,0.0,Coronavirus
Thailand,2020-02-15,7,2,2020,0.0,0.0,0.0,Coronavirus
Thailand,2020-02-16,7,2,2020,1.0,0.0,2.0,Coronavirus
Thailand,2020-02-17,8,2,2020,1.0,0.0,1.0,Coronavirus
Thailand,2020-02-18,8,2,2020,0.0,0.0,0.0,Coronavirus
Thailand,2020-02-19,8,2,2020,0.0,0.0,0.0,Coronavirus
Thailand,2020-02-20,8,2,2020,0.0,0.0,0.0,Coronavirus
Thailand,2020-02-21,8,2,2020,0.0,0.0,2.0,Coronavirus
Thailand,2020-02-22,8,2,2020,0.0,0.0,0.0,Coronavirus
Thailand,2020-02-23,8,2,2020,0.0,0.0,4.0,Coronavirus
Thailand,2020-02-24,9,2,2020,0.0,0.0,0.0,Coronavirus
Thailand,2020-02-25,9,2,2020,2.0,0.0,1.0,Coronavirus
Thailand,2020-02-26,9,2,2020,3.0,0.0,0.0,Coronavirus
Thailand,2020-02-27,9,2,2020,0.0,0.0,0.0,Coronavirus
Thailand,2020-02-28,9,2,2020,1.0,0.0,6.0,Coronavirus
Thailand,2020-02-29,9,2,2020,1.0,0.0,0.0,Coronavirus
Thailand,2020-03-01,9,3,2020,0.0,1.0,0.0,Coronavirus
Thailand,2020-03-02,10,3,2020,1.0,0.0,3.0,Coronavirus
Thailand,2020-03-03,10,3,2020,0.0,0.0,0.0,Coronavirus
The former Yugoslav Republic of Macedonia,2020-02-26,9,2,2020,1.0,0.0,0.0,Coronavirus
The former Yugoslav Republic of Macedonia,2020-02-27,9,2,2020,0.0,0.0,0.0,Coronavirus
The former Yugoslav Republic of Macedonia,2020-02-28,9,2,2020,0.0,0.0,0.0,Coronavirus
The former Yugoslav Republic of Macedonia,2020-02-29,9,2,2020,0.0,0.0,0.0,Coronavirus
The former Yugoslav Republic of Macedonia,2020-03-01,9,3,2020,0.0,0.0,0.0,Coronavirus
The former Yugoslav Republic of Macedonia,2020-03-02,10,3,2020,0.0,0.0,0.0,Coronavirus
The former Yugoslav Republic of Macedonia,2020-03-03,10,3,2020,0.0,0.0,0.0,Coronavirus
USA,2020-01-22,4,1,2020,1.0,0.0,0.0,Coronavirus
USA,2020-01-23,4,1,2020,0.0,0.0,0.0,Coronavirus
USA,2020-01-24,4,1,2020,1.0,0.0,0.0,Coronavirus
USA,2020-01-25,4,1,2020,1.0,0.0,0.0,Coronavirus
USA,2020-01-26,4,1,2020,2.0,0.0,0.0,Coronavirus
USA,2020-01-27,5,1,2020,0.0,0.0,0.0,Coronavirus
USA,2020-01-28,5,1,2020,0.0,0.0,0.0,Coronavirus
USA,2020-01-29,5,1,2020,0.0,0.0,0.0,Coronavirus
USA,2020-01-30,5,1,2020,1.0,0.0,0.0,Coronavirus
USA,2020-01-31,5,1,2020,1.0,0.0,0.0,Coronavirus
USA,2020-02-01,5,2,2020,8.0,0.0,0.0,Coronavirus
USA,2020-02-02,5,2,2020,1.0,0.0,0.0,Coronavirus
USA,2020-02-03,6,2,2020,2.0,0.0,0.0,Coronavirus
USA,2020-02-04,6,2,2020,0.0,0.0,0.0,Coronavirus
USA,2020-02-05,6,2,2020,0.0,0.0,0.0,Coronavirus
USA,2020-02-06,6,2,2020,1.0,0.0,0.0,Coronavirus
USA,2020-02-07,6,2,2020,0.0,0.0,0.0,Coronavirus
USA,2020-02-08,6,2,2020,0.0,0.0,0.0,Coronavirus
USA,2020-02-09,6,2,2020,0.0,0.0,1.0,Coronavirus
USA,2020-02-10,7,2,2020,0.0,0.0,2.0,Coronavirus
USA,2020-02-11,7,2,2020,1.0,0.0,0.0,Coronavirus
USA,2020-02-12,7,2,2020,0.0,0.0,0.0,Coronavirus
USA,2020-02-13,7,2,2020,2.0,0.0,0.0,Coronavirus
USA,2020-02-14,7,2,2020,0.0,0.0,0.0,Coronavirus
USA,2020-02-15,7,2,2020,0.0,0.0,0.0,Coronavirus
USA,2020-02-16,7,2,2020,0.0,0.0,0.0,Coronavirus
USA,2020-02-17,8,2,2020,0.0,0.0,0.0,Coronavirus
USA,2020-02-18,8,2,2020,0.0,0.0,0.0,Coronavirus
USA,2020-02-19,8,2,2020,0.0,0.0,0.0,Coronavirus
USA,2020-02-20,8,2,2020,0.0,0.0,0.0,Coronavirus
USA,2020-02-21,8,2,2020,20.0,0.0,2.0,Coronavirus
USA,2020-02-22,8,2,2020,18.0,0.0,0.0,Coronavirus
USA,2020-02-23,8,2,2020,0.0,0.0,0.0,Coronavirus
USA,2020-02-24,9,2,2020,36.0,0.0,0.0,Coronavirus
USA,2020-02-25,9,2,2020,0.0,0.0,1.0,Coronavirus
USA,2020-02-26,9,2,2020,6.0,0.0,0.0,Coronavirus
USA,2020-02-27,9,2,2020,1.0,0.0,0.0,Coronavirus
USA,2020-02-28,9,2,2020,2.0,0.0,1.0,Coronavirus
USA,2020-02-29,9,2,2020,8.0,1.0,0.0,Coronavirus
USA,2020-03-01,9,3,2020,6.0,0.0,0.0,Coronavirus
USA,2020-03-02,10,3,2020,37.0,6.0,3.0,Coronavirus
USA,2020-03-03,10,3,2020,23.0,1.0,1.0,Coronavirus
Ukraine,2020-03-03,10,3,2020,1.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-01-29,5,1,2020,4.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-01-30,5,1,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-01-31,5,1,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-01,5,2,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-02,5,2,2020,1.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-03,6,2,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-04,6,2,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-05,6,2,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-06,6,2,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-07,6,2,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-08,6,2,2020,2.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-09,6,2,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-10,7,2,2020,1.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-11,7,2,2020,0.0,0.0,1.0,Coronavirus
United Arab Emirates,2020-02-12,7,2,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-13,7,2,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-14,7,2,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-15,7,2,2020,0.0,0.0,2.0,Coronavirus
United Arab Emirates,2020-02-16,7,2,2020,1.0,0.0,1.0,Coronavirus
United Arab Emirates,2020-02-17,8,2,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-18,8,2,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-19,8,2,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-20,8,2,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-21,8,2,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-22,8,2,2020,4.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-23,8,2,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-24,9,2,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-25,9,2,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-26,9,2,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-27,9,2,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-02-28,9,2,2020,6.0,0.0,1.0,Coronavirus
United Arab Emirates,2020-02-29,9,2,2020,2.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-03-01,9,3,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-03-02,10,3,2020,0.0,0.0,0.0,Coronavirus
United Arab Emirates,2020-03-03,10,3,2020,6.0,0.0,0.0,Coronavirus
United Kingdom,2020-01-31,5,1,2020,2.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-01,5,2,2020,0.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-02,5,2,2020,0.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-03,6,2,2020,0.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-04,6,2,2020,0.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-05,6,2,2020,0.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-06,6,2,2020,0.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-07,6,2,2020,1.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-08,6,2,2020,0.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-09,6,2,2020,0.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-10,7,2,2020,5.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-11,7,2,2020,0.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-12,7,2,2020,1.0,0.0,1.0,Coronavirus
United Kingdom,2020-02-13,7,2,2020,0.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-14,7,2,2020,0.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-15,7,2,2020,0.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-16,7,2,2020,0.0,0.0,7.0,Coronavirus
United Kingdom,2020-02-17,8,2,2020,0.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-18,8,2,2020,0.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-19,8,2,2020,0.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-20,8,2,2020,0.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-21,8,2,2020,0.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-22,8,2,2020,0.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-23,8,2,2020,0.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-24,9,2,2020,4.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-25,9,2,2020,0.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-26,9,2,2020,0.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-27,9,2,2020,2.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-28,9,2,2020,5.0,0.0,0.0,Coronavirus
United Kingdom,2020-02-29,9,2,2020,3.0,0.0,0.0,Coronavirus
United Kingdom,2020-03-01,9,3,2020,13.0,0.0,0.0,Coronavirus
United Kingdom,2020-03-02,10,3,2020,4.0,0.0,0.0,Coronavirus
United Kingdom,2020-03-03,10,3,2020,11.0,0.0,0.0,Coronavirus
Vietnam,2020-01-23,4,1,2020,2.0,0.0,0.0,Coronavirus
Vietnam,2020-01-24,4,1,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-01-25,4,1,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-01-26,4,1,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-01-27,5,1,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-01-28,5,1,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-01-29,5,1,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-01-30,5,1,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-01-31,5,1,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-01,5,2,2020,4.0,0.0,1.0,Coronavirus
Vietnam,2020-02-02,5,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-03,6,2,2020,2.0,0.0,0.0,Coronavirus
Vietnam,2020-02-04,6,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-05,6,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-06,6,2,2020,2.0,0.0,0.0,Coronavirus
Vietnam,2020-02-07,6,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-08,6,2,2020,3.0,0.0,0.0,Coronavirus
Vietnam,2020-02-09,6,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-10,7,2,2020,1.0,0.0,0.0,Coronavirus
Vietnam,2020-02-11,7,2,2020,1.0,0.0,5.0,Coronavirus
Vietnam,2020-02-12,7,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-13,7,2,2020,1.0,0.0,1.0,Coronavirus
Vietnam,2020-02-14,7,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-15,7,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-16,7,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-17,8,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-18,8,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-19,8,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-20,8,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-21,8,2,2020,0.0,0.0,7.0,Coronavirus
Vietnam,2020-02-22,8,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-23,8,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-24,9,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-25,9,2,2020,0.0,0.0,2.0,Coronavirus
Vietnam,2020-02-26,9,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-27,9,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-28,9,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-02-29,9,2,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-03-01,9,3,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-03-02,10,3,2020,0.0,0.0,0.0,Coronavirus
Vietnam,2020-03-03,10,3,2020,0.0,0.0,0.0,Coronavirus
